V1,V2
1381,2444
353,923
1942,796
718,1979
148,1304
184,348
215,751
825,931
454,1903
623,2332
2143,2491
169,1215
619,1178
839,757
1101,2013
1558,1223
91,1537
2033,1681
379,118
86,1039
1862,2343
181,1287
1231,63
268,2041
1068,2034
533,2011
214,1547
19,1487
828,1613
1271,2415
1121,758
610,386
2245,1093
193,1244
138,1211
1801,783
2011,1924
61,1477
206,244
605,1814
2090,602
885,380
645,2253
1022,349
240,2168
740,81
825,411
449,2017
1139,1593
1266,2397
346,1654
1600,94
1106,2319
58,1289
2458,817
287,1023
1187,76
785,2074
767,905
2380,1296
1962,2200
389,645
2374,2123
1020,286
1418,1627
1912,876
582,1263
1566,2358
1251,397
49,1565
940,2066
957,703
315,2121
788,1626
205,1366
878,2002
57,1437
639,1472
607,1707
807,774
288,2034
1115,882
1017,1915
1061,1010
1079,1206
571,2059
437,2009
1530,2045
501,303
1096,545
45,1552
1614,1931
794,704
185,1484
52,1387
171,1519
97,1361
284,97
650,1938
1558,1291
44,1531
166,1353
413,1069
188,1286
767,463
1701,1367
1114,2047
328,487
1658,2279
1300,2068
173,1483
417,1450
2238,1409
1543,1756
719,1671
700,920
2464,1921
813,1287
2185,1151
1636,411
1348,2435
1183,434
602,1349
581,2316
1152,2064
1216,2067
507,2069
2273,1294
1058,916
1912,675
2236,1656
12,1319
1460,1076
124,1515
910,1381
818,2256
1,1238
263,2055
1160,1401
2464,241
515,1388
1348,1663
2273,1312
183,1775
550,2068
1523,531
556,999
1787,878
1198,175
148,2377
1487,1527
598,329
1789,1672
938,312
274,1417
839,2120
897,850
127,1229
22,2017
2196,1535
2484,2266
169,1328
1388,79
2323,1850
69,1378
63,1246
1373,144
499,886
1031,2025
332,343
842,473
1281,2057
557,330
2364,517
1512,333
141,1394
696,2006
162,311
799,1332
577,51
1188,1042
1533,1805
169,1521
1256,2016
9,241
491,88
1000,2024
1894,905
1192,1394
12,1418
240,1868
579,2215
531,1884
117,1168
869,2385
1490,935
811,108
209,1278
551,1011
1544,195
1992,276
366,147
987,492
67,1575
1425,602
1115,1192
2428,1437
1248,710
572,2001
625,2016
317,1281
1962,1986
401,1455
364,436
1708,1616
885,418
110,1481
632,2066
28,1464
189,1639
1516,696
2278,428
231,2034
78,1511
210,232
1102,690
401,2075
111,581
859,1800
374,2210
16,1285
170,1200
2157,1674
111,1301
187,1367
707,2172
499,2080
809,1511
1638,462
2475,101
945,2390
855,357
2413,1242
1062,2058
1987,1634
198,1215
1897,650
422,152
41,1532
13,1221
41,1267
384,1183
1675,1937
196,1269
758,886
2384,483
115,1403
168,1423
722,2259
512,2084
359,338
2444,1282
283,319
140,863
2013,943
1977,1376
2134,2295
2058,829
512,829
740,332
2343,2419
2133,1614
377,214
150,1279
17,1239
1667,1081
358,1342
2245,1429
2125,465
1161,2083
1483,1738
60,1529
189,1447
2438,561
680,662
181,1867
372,2047
5,1457
380,476
1401,1701
861,828
1972,240
1048,1704
145,1421
408,930
128,1269
1825,1973
94,1551
272,1038
990,2013
818,163
2056,38
41,1371
16,1414
2456,2374
2193,1984
118,1339
136,1306
758,1040
1325,2018
369,2064
301,708
586,382
1731,2265
1031,1070
790,2013
788,2026
215,1268
1295,1458
1120,2174
1165,2062
1590,808
49,1430
176,1445
93,1281
224,501
302,1832
1103,671
1111,336
110,1302
936,2459
875,2313
812,356
1505,915
714,2087
1115,2242
1873,1664
713,1227
1260,2032
1284,2030
603,1463
1876,1143
244,1030
1745,1153
510,1258
2193,143
1963,1573
2496,736
2079,1819
383,153
694,2052
1207,2082
682,1621
1938,1445
860,380
1448,1425
793,2430
547,795
1766,1781
1873,1452
98,1297
156,1343
130,1459
1266,2029
1956,2149
221,64
1690,1184
698,463
1573,186
803,578
386,1215
1384,1208
962,455
813,2085
45,1401
1472,2371
255,2059
2495,1857
1277,1693
984,1693
1790,2288
32,1395
869,1192
265,403
2097,1567
1119,2205
1919,392
825,2077
14,1318
357,1871
949,717
567,552
1998,25
149,1401
1145,94
1553,1157
252,707
2106,2148
529,685
1205,400
1159,485
951,68
181,1544
195,1420
1942,1033
2137,1134
640,1233
1695,1300
1026,917
202,1535
443,691
1142,1440
889,334
2024,408
1010,723
1056,837
347,1141
1400,2428
623,418
797,2058
356,200
201,1542
1277,2106
833,515
1548,1221
2164,832
508,2028
2378,2065
1194,2023
2180,182
611,1079
1453,1227
154,1466
2036,2385
374,1308
616,825
1038,595
89,1414
238,550
2204,542
205,590
981,2019
89,1401
649,1231
367,759
329,2078
155,1317
150,527
436,2048
620,1215
2114,2077
931,1253
821,2000
1488,2145
920,767
368,416
1981,2165
521,571
1984,823
1107,2378
89,1283
89,1301
640,2066
198,1390
180,1413
1678,1808
1229,1884
504,1550
1897,1507
71,1486
1816,51
57,591
2336,685
1517,8
1801,1825
1669,522
550,1390
1886,1133
21,1205
523,2079
204,1337
1965,2360
747,1981
181,1499
511,1738
1000,2063
1667,69
1160,332
644,258
1767,2231
1883,319
226,663
925,867
175,313
220,874
2084,85
2060,957
1575,903
1345,180
433,474
452,248
210,1391
60,1259
781,1548
1283,1542
587,2080
2141,257
367,2048
2260,1141
1997,235
295,1388
972,294
248,2100
360,2113
1426,433
1991,2002
396,2114
2441,503
1374,1738
832,1310
2009,474
302,2071
1052,1202
131,1311
1919,893
288,77
45,118
457,11
303,2167
597,756
1340,279
675,1453
220,2187
1450,862
165,1359
251,2154
665,85
345,1419
149,1265
633,1074
2492,718
1628,2243
955,167
1057,1585
2285,1550
257,1170
382,2093
1970,2428
315,2220
1342,1183
314,2165
560,1451
125,1485
342,1357
932,447
341,1391
1968,2426
311,128
1611,676
2008,863
249,1526
1075,385
564,2064
289,2100
138,301
829,936
358,2256
1130,1369
267,1429
1369,1293
1220,1826
55,1218
339,809
1009,298
1150,849
365,1502
2437,2485
452,2014
252,1710
366,2235
1869,1411
384,1667
698,1882
79,1200
365,1263
545,1551
1025,1304
632,890
282,1228
1097,236
1894,1581
478,284
940,2160
243,2046
142,1210
1173,791
2170,51
697,220
341,1730
2220,1079
1065,1630
806,1488
370,2437
326,2119
250,2237
986,1110
887,2452
380,2045
478,1883
1260,2012
364,2246
124,315
396,2188
339,2204
984,1728
503,814
2283,1068
388,2095
224,2229
1414,1645
253,2173
2139,980
1689,2057
156,189
1744,2169
1665,729
824,1971
567,19
658,1331
394,2202
585,635
2438,1401
459,2303
804,2180
120,1053
1509,318
182,1437
2068,2490
1102,1941
242,2089
176,1143
238,2184
260,1555
356,2091
2168,1989
99,1314
331,2029
2379,1890
381,2119
176,411
2344,765
425,1318
2385,949
1245,423
351,2158
1025,2348
94,579
1255,1159
2026,2004
235,2152
258,2124
2146,650
253,1331
2332,1995
330,2012
1303,2004
215,656
2448,1908
454,977
2208,253
2493,840
526,262
762,2167
280,1375
379,1376
259,262
399,2226
764,1881
1844,394
2314,2105
1028,2179
454,1395
967,634
241,2420
1978,2020
214,1768
606,1217
2143,2241
1034,1448
451,1490
266,1306
1429,287
2455,2147
159,1436
679,1596
386,2026
622,1370
299,2245
310,1558
2023,2365
1594,2228
334,1755
203,1689
839,1571
1871,1190
410,1441
847,1415
387,1361
817,1970
289,2208
212,1216
1256,1115
1057,1863
618,1961
363,2044
212,1016
1946,893
1244,1575
2394,1109
424,1520
1292,337
1782,1152
952,143
520,1758
1914,1564
328,2179
67,1700
1077,1575
272,1237
2050,1153
351,1214
95,2249
441,2056
302,2161
447,2356
57,2246
924,1632
1932,447
1354,1536
1352,838
395,375
1579,343
362,1362
476,1018
276,1306
1084,1463
251,1343
231,1338
1275,1658
695,2070
2339,662
1941,2274
779,629
1027,1638
377,2253
793,1869
1570,383
1318,669
331,2287
2376,760
388,566
368,2015
577,411
1467,469
369,2240
1695,1867
463,1509
297,2051
2058,1850
336,1356
245,2202
1032,1468
106,1474
92,2061
2358,2423
2042,917
2173,1065
1256,2117
228,229
245,2107
0,285
608,1440
429,2449
260,1206
276,401
341,2114
738,281
1107,62
75,1554
249,2058
147,1563
1219,966
478,1385
1085,511
363,2054
2455,768
214,1555
367,916
1742,60
257,2118
947,1020
1767,1851
477,1210
1273,1867
1399,1437
255,2080
31,1243
1387,619
1585,1277
763,1140
321,2050
687,234
255,1258
710,1895
1294,891
295,2436
995,190
1259,1549
2240,849
906,160
1005,2045
112,1552
2293,470
388,1111
1292,28
1345,2414
351,1564
756,149
844,1816
1065,1195
208,2176
481,1829
1896,2143
380,2364
255,1352
1176,130
1981,1575
1130,405
2461,455
1040,923
1516,2137
771,1398
837,1558
364,566
225,2178
2259,1050
626,613
1039,263
865,522
304,2070
2397,1020
47,986
462,1570
135,1266
1307,456
442,1770
1883,2282
2329,1115
119,1270
642,1697
443,2111
911,1861
253,1764
175,1339
306,1364
1097,1678
1158,1792
317,2096
1071,1907
1350,2375
453,1258
1634,1529
1669,895
346,2087
315,1798
202,2256
198,860
1824,63
1601,883
391,2066
1402,322
2259,2381
2475,257
2055,2441
1536,1223
332,2010
1286,1912
387,1810
571,1692
1116,992
156,1315
286,2147
404,2443
338,2013
671,436
563,1324
941,1555
2446,1365
1362,1051
74,1212
2423,847
342,1340
35,703
453,1466
1294,1756
482,1540
377,2142
2140,1162
1173,2022
454,1283
1709,1307
1565,2325
19,1306
1126,758
801,1714
1371,1647
463,1397
1178,2187
1385,981
1268,1103
1317,1466
1091,2224
867,858
590,1843
469,865
625,378
1592,2139
2311,886
2262,1963
183,1461
2455,2084
214,2063
1466,244
228,1797
411,489
1446,1030
1920,1635
50,1422
969,127
785,1850
2144,1397
1509,2020
375,2203
344,2093
377,2232
740,985
1049,1858
747,253
1565,160
311,2159
348,1326
1348,141
428,1440
665,1114
1351,396
71,386
447,1567
279,2117
189,1404
382,1236
582,1590
251,1277
1792,2315
160,1632
2362,1391
1498,2225
1635,355
113,1418
1792,2396
1062,935
2073,2249
2424,1231
912,1238
268,1267
273,1544
2259,2285
782,2020
1308,639
519,642
450,1368
2329,1282
1761,538
1694,69
1543,1820
104,1502
202,1378
2392,250
2183,975
1387,971
2350,2170
2298,1604
2362,363
1775,252
271,2052
2496,2099
833,265
241,2097
642,2033
137,683
817,1814
5,2324
1672,1803
28,1326
179,1948
2497,1321
81,2095
1185,1855
357,2141
1486,662
1255,1313
320,2226
1150,1965
293,2063
2031,1566
280,1454
1327,221
471,1519
202,2049
2215,328
1478,1608
274,1461
641,223
1772,937
736,1923
292,2184
458,1340
91,585
1842,35
626,2214
381,2239
58,1259
569,1105
594,1609
2454,1032
926,2049
101,1297
1079,750
289,2001
2238,1488
271,1225
121,874
1080,1812
881,320
285,820
373,1200
1503,2199
316,279
1297,660
683,338
1738,656
13,1055
2471,1485
487,1414
577,2374
1068,1964
1228,1243
2089,2265
236,2178
2383,1181
759,548
2475,1860
883,1415
802,1017
1321,2222
88,1761
1044,1110
1770,93
1021,1273
287,2193
345,1330
1808,2033
176,1649
1578,261
426,1235
1604,1776
147,1518
250,1397
1097,1233
1717,1999
596,70
722,1165
1012,1767
265,2163
216,2230
297,1427
625,2314
1269,2272
2331,1179
1139,2045
525,117
132,1481
1161,1191
966,1915
325,205
702,984
37,240
367,2124
219,2109
298,2006
1661,1566
1214,219
404,1504
1796,1082
555,837
2015,1424
2331,407
1091,1571
2362,1664
575,22
2376,1884
1167,21
1279,1446
1154,1789
1703,324
333,2115
914,882
464,1379
203,1447
1974,218
42,2310
568,1811
627,703
326,1331
1009,483
1976,1656
387,311
913,2390
2414,1609
1272,1212
1071,298
317,2254
354,1781
787,248
123,1642
1764,1825
1690,951
463,1354
904,1856
2359,1395
303,986
1345,1471
208,1432
2266,2026
2348,1353
329,2143
416,1367
1990,1950
1215,2223
1732,1257
1895,1584
313,2256
600,1434
1105,1400
826,2389
1048,1289
383,1468
204,2132
844,291
222,2148
388,1281
375,2084
792,656
304,2041
165,1701
814,659
1571,831
466,1244
295,2064
1546,285
620,1620
390,2233
1521,1085
200,2094
269,2191
490,526
235,2180
260,1575
2273,1429
2499,24
2250,2365
281,2057
1313,2034
2104,1793
397,1239
952,676
1049,554
2308,1050
1315,138
605,1851
1343,1336
1454,1940
812,1722
318,1451
1509,365
1809,482
737,917
346,1266
135,1397
229,2022
614,1999
181,285
617,61
838,1558
247,1004
314,1225
2088,400
71,1345
2448,1835
2423,2095
2400,1365
2031,98
389,2042
1004,2387
104,2198
715,615
2423,1667
1361,1058
200,2246
2245,1909
2321,49
1831,2483
2243,1167
1472,1115
712,2116
525,1939
1315,491
2083,1223
534,1789
1522,1873
914,1979
1316,1978
2093,1840
1206,1955
1614,1627
568,2182
670,1479
1589,1899
1090,1948
1383,14
433,1167
355,2100
2275,2106
2386,1616
1815,40
386,652
1790,129
692,260
1497,342
1675,1635
299,2087
309,2255
792,239
385,2239
916,1760
178,876
1155,1241
1458,663
335,2163
389,2196
1661,1515
373,2125
2363,365
1711,381
571,518
34,2091
1111,378
2028,484
412,1192
937,1159
219,1634
1798,909
894,706
140,452
342,2247
644,664
485,1255
352,2032
966,1636
939,659
403,808
369,2188
48,1089
187,1290
1687,93
2454,438
781,1987
218,211
324,1804
1721,1993
281,2012
1645,1329
1641,175
1002,2348
841,1445
1484,535
939,2218
223,363
286,1567
269,2057
282,2215
1501,1890
1525,1384
427,2318
2357,1799
363,2131
1315,1348
805,2113
298,470
1543,909
162,1411
2228,2034
390,2003
382,1503
925,1204
447,1558
1374,1120
319,2078
206,1239
471,1429
1755,484
273,1289
1644,1373
351,291
269,572
2068,319
407,1398
1392,765
421,1236
387,2241
387,493
1499,346
1151,257
2170,126
2036,200
1593,1961
1330,429
1056,1275
1330,1722
991,1755
535,1157
903,597
87,1361
371,2199
248,2192
236,2206
346,1032
708,1451
1029,2261
686,454
883,2434
2442,1125
326,2152
1399,410
212,2245
885,1179
310,2007
67,1374
206,2088
968,1902
922,1435
286,2167
247,1227
2498,2141
692,2180
7,2017
273,2145
2348,111
847,243
499,537
999,2037
298,1274
816,335
206,2217
156,407
118,1287
1259,329
72,698
963,2206
105,564
1159,2043
952,2193
2386,190
1222,1948
81,2227
250,949
178,277
1724,1919
235,2045
552,1528
2279,971
1089,257
399,2075
932,1887
397,1407
877,1081
507,1494
263,2019
1641,1833
2471,1609
223,2158
2370,1636
465,1202
1356,1362
2225,834
244,1552
440,1274
2040,540
370,2058
1339,1953
1243,1708
639,357
1281,889
445,1877
1388,176
1132,49
2476,1106
2446,693
2177,1381
275,2041
2165,335
457,1318
255,1383
582,222
150,1237
349,2239
2078,305
745,347
501,2190
244,2019
813,10
239,1392
830,1443
1653,568
1133,1207
220,1289
102,1464
484,549
543,1903
2348,634
1001,2293
290,2152
89,691
827,1227
354,1454
68,1284
494,1824
310,1522
459,1657
2123,1046
1970,1663
145,1061
364,1444
33,1017
1833,1412
884,890
128,348
2117,723
1861,352
391,2164
2086,1304
250,1928
1597,357
448,1693
1551,303
2052,2325
285,2058
2477,1632
18,1373
225,33
1176,320
97,1160
1276,2456
1152,647
1477,1368
1003,116
494,1155
172,518
1652,2500
411,1506
202,1318
1542,1660
1052,348
1553,138
1404,909
688,383
395,2002
930,1119
875,315
1611,1075
227,2249
1485,1206
1446,662
1012,1219
1120,546
1178,1244
1649,516
2353,297
2101,825
613,529
1425,1041
116,1417
412,1369
2396,327
445,666
1069,2118
1176,1004
387,2257
263,1256
2355,1853
1688,860
823,1735
891,1475
237,2209
240,2202
1496,2103
249,307
872,2396
259,2028
1207,391
996,816
272,2246
249,2194
224,2038
1309,1010
1967,270
1189,1189
1791,451
1665,2290
1625,2270
521,262
225,2147
1419,1006
2009,1842
661,1086
385,2253
37,474
2306,1026
1753,2252
1650,1035
1249,1277
795,1339
2163,2057
1072,288
370,1512
2175,1255
293,637
155,1465
1839,2388
395,1490
2276,1319
1423,755
45,1249
1098,310
2248,2194
1581,911
1616,122
409,1305
341,2109
328,2027
296,2200
236,216
1191,826
377,2110
38,1287
201,2194
369,2109
1846,55
0,1389
2034,2302
1682,1470
364,2058
289,2035
323,2141
47,1548
877,913
731,2106
344,2122
1457,2027
2430,151
915,1833
743,547
2298,5
1795,1520
394,2120
217,2337
363,1853
306,509
261,1448
411,1781
431,1476
298,2251
486,972
1020,585
174,1441
1922,1105
1725,2409
1875,840
653,1381
7,1131
2125,1096
1293,207
363,1942
2471,1057
1327,1375
366,1180
22,1431
550,1324
311,2100
385,1334
201,1449
91,1255
850,718
245,1257
134,2248
2475,513
2425,552
1230,1737
214,1785
392,2030
394,1491
224,2027
948,2334
1253,720
585,1171
249,76
212,1428
2087,1232
211,2231
688,104
2427,2335
236,1384
55,1313
176,1243
2492,2063
1743,205
2095,1505
1197,378
241,2167
1202,782
1358,1479
310,1567
629,917
1280,1535
1154,1552
2087,1275
1261,2040
1837,4
1084,1455
2242,264
2364,1889
1045,99
1302,2464
261,2211
585,1660
630,1639
2485,733
696,1276
935,363
283,2247
1246,2018
2268,225
321,1221
100,1428
219,2239
388,2248
171,1344
397,466
313,2015
799,1409
219,2137
1400,365
483,882
770,464
2381,1723
2311,2102
208,2035
2123,1494
365,516
1099,1427
1268,942
1619,158
1036,1535
232,2131
289,2000
27,875
353,2155
293,2152
1206,1079
2056,2420
2422,860
1697,2333
1382,243
243,2220
1384,1781
783,2053
1142,1725
418,1568
997,87
412,1129
403,1279
303,2246
512,1351
2394,845
1210,2172
1247,791
1376,2180
445,985
246,2040
32,1251
659,2121
2373,1026
258,2191
45,1259
279,2148
2209,1797
783,2077
203,2089
858,1308
1011,96
239,2055
246,2110
856,1961
2033,2404
2121,1651
2385,1496
2250,2483
1602,398
223,1358
185,1563
396,2083
258,2026
1630,1207
944,436
1304,1243
435,905
1745,102
1767,98
1344,2167
293,1919
1838,762
530,694
919,1267
1360,2047
386,2153
200,199
309,2092
391,1482
245,2185
306,2011
443,2260
18,1257
222,2048
135,1618
1687,664
1923,1449
304,2134
299,2239
603,509
375,1344
1268,1681
150,1378
2161,2195
2407,580
385,1729
1401,1887
27,1213
263,1493
235,1576
264,2152
391,2073
471,1408
709,2140
690,814
1975,563
398,2053
292,2037
244,1220
1817,1097
157,562
2390,187
2088,2251
1846,1224
2313,1578
89,642
628,1060
566,1268
430,1287
2365,375
195,1574
1193,1999
2096,1299
403,1727
290,1491
1018,815
2396,458
716,1512
892,683
5,1338
193,1288
1447,2151
343,1537
388,2180
1065,1765
65,414
1284,1413
1126,1333
1409,505
213,2094
2116,439
377,1289
263,2064
38,1267
534,2095
15,2179
2012,1792
395,2163
1065,256
2231,1036
896,205
350,2094
151,1136
96,1478
771,1265
973,819
1083,1239
77,2157
315,2094
273,1074
1470,1943
1192,753
323,2128
316,960
751,1805
2466,940
75,1403
2003,1629
1115,525
1504,1575
1387,1504
2125,2144
1556,1910
207,1455
144,641
223,2072
313,1233
136,1364
475,1511
26,1320
1284,11
1129,2144
655,1635
368,2246
2324,354
2317,1624
1413,1846
475,131
338,2151
1375,924
946,1848
1887,2347
2312,1255
1084,1814
293,507
1541,1485
1672,690
2418,602
493,704
944,642
1957,901
343,1439
87,1251
226,1506
11,1541
198,1448
1084,2277
851,1816
303,2048
1554,1697
92,1457
1915,260
852,1068
932,2374
262,2199
378,1054
1082,803
380,2049
1445,15
598,911
773,1211
724,2382
1440,2145
714,855
281,2000
244,2181
2247,88
515,32
156,1853
2383,2289
1059,1308
2014,917
2410,1171
775,1375
1936,634
1081,1807
303,2170
2398,900
222,1449
2027,1951
1882,376
430,1467
847,1893
349,1519
294,2087
564,1405
2476,795
1859,1496
984,1921
259,2009
2270,2016
432,923
2076,1696
307,1410
329,1545
279,2072
258,2252
583,1826
559,2490
431,1334
157,1497
254,1081
715,268
277,2233
1019,1331
1586,879
1555,1120
1506,2207
2041,2203
604,776
1035,1943
252,1368
273,1356
223,1577
1483,1027
380,2052
678,1665
5,794
2135,1304
2496,115
422,1599
1320,998
322,750
563,537
2356,849
2072,2218
243,1951
835,2321
126,1558
350,1545
1961,155
738,1779
334,2219
2015,1837
1704,1940
578,1771
1327,879
961,1064
321,0
2006,1214
533,1524
336,2133
70,1531
977,2009
267,2030
517,1382
1779,2200
416,1533
1925,1792
2166,1015
148,1810
325,2148
1283,2347
1517,580
2195,983
427,666
2045,1145
373,78
444,1388
604,1906
271,2057
1229,1482
1357,1443
426,1661
402,1373
1065,2144
1784,1618
2440,759
1812,2244
456,2363
2256,1716
244,2080
2003,206
592,970
238,2071
2379,1917
228,1372
491,1644
1463,357
191,1261
2432,2061
477,646
1522,1772
583,189
195,1595
350,561
145,1377
196,1454
207,2217
2056,2269
1127,329
568,956
901,572
1348,211
336,1405
1266,304
1140,819
363,1809
2108,767
1736,813
1785,523
1498,985
2348,1137
822,490
299,2054
1600,1774
1259,999
1841,705
1437,583
2065,528
262,1229
821,1035
296,2138
218,2159
1096,464
1228,687
270,1325
1572,1310
1807,2209
382,1282
333,1789
572,1332
251,2199
1829,626
285,1440
2259,252
367,2231
989,1837
2029,938
276,2122
1163,462
1311,956
471,402
859,2477
106,1595
1360,2345
1865,1115
1871,1727
1187,2404
2100,849
852,73
339,2033
292,2194
1945,1565
268,1162
1738,84
306,2051
777,814
214,2194
1361,1093
204,1526
2436,1878
712,1612
2446,931
570,1012
1265,750
810,1186
1436,232
1061,592
133,1062
506,2446
274,1807
2498,1423
1874,304
284,1523
355,2025
2224,1408
332,2155
1999,598
1586,1160
2359,14
166,1509
234,2168
137,1788
1331,392
308,488
1641,157
1229,816
379,1552
304,1476
550,1975
1588,778
990,635
1751,787
2068,941
58,1535
244,2068
2385,524
136,1933
2436,439
95,1280
1704,96
1908,1582
1747,1714
931,689
630,761
2175,431
2385,873
244,484
229,2209
539,1105
2183,2147
1302,1500
322,2062
1958,1904
2070,144
301,366
2010,1581
202,2214
318,1729
45,2023
91,1725
533,704
756,1697
763,2457
1690,888
2093,1254
195,603
1264,176
0,1716
1007,2017
1287,1826
445,1571
978,1836
2273,138
137,1492
1904,472
257,2125
338,2188
984,958
252,1345
844,143
1137,683
242,2308
229,2203
1744,1260
1161,661
608,68
1822,268
2179,929
723,1936
1334,2028
1379,498
16,427
1108,185
612,2063
503,2357
938,2143
1353,1606
1087,115
230,2202
351,2009
194,169
679,2132
413,1282
315,2115
733,189
60,1270
2171,1305
2110,1743
352,2090
1674,1409
2206,472
444,1235
251,1406
444,509
857,830
1115,1345
2467,1364
784,2063
1276,384
1902,167
206,1953
351,1333
1845,542
1570,1241
410,228
1158,1922
1089,30
611,1978
443,1891
844,898
386,2386
1506,2225
109,1400
2407,1587
320,2109
1419,479
1811,2056
343,2023
482,1438
1758,1676
370,1331
2492,1895
203,1340
248,1432
768,534
386,2040
444,1019
216,1519
300,1562
2209,1596
1132,276
76,1511
1388,1093
243,2005
134,1808
1615,834
854,1072
1824,1097
39,1897
1972,1473
278,622
1316,161
482,1040
1700,1296
698,60
404,1334
287,2024
472,1163
323,2112
632,1412
794,1027
245,1931
1053,982
221,2152
726,439
1953,1943
163,1422
2026,466
185,1502
1610,830
880,72
1306,1712
1064,1210
308,1451
805,14
2131,1412
308,2119
1136,406
178,1470
1846,2251
427,2418
618,794
626,187
354,2020
1982,124
279,2117
322,843
347,2193
2392,1661
922,1692
245,2210
2180,1929
214,1293
1696,2034
348,1416
981,1675
2153,2195
479,1499
1397,1917
249,2182
988,1364
256,2204
258,1411
425,244
1644,1594
1050,699
2457,181
60,39
1071,526
1016,1794
231,339
1821,1339
277,1651
1006,198
839,325
342,1384
211,2026
170,1131
827,1135
366,608
1287,339
503,224
1106,243
374,2116
63,742
1002,1826
2286,1425
607,67
1395,1859
206,2094
218,1526
2226,1505
1692,2401
999,1308
585,254
1647,491
2314,1953
283,2088
208,1410
763,1441
76,1201
223,2155
615,1966
457,1270
2250,2007
980,1974
535,2483
774,1728
771,487
919,40
68,1348
1816,306
1109,1657
1395,1546
485,329
1397,1487
297,2049
244,129
1759,1006
673,1938
2201,2076
2399,999
215,2136
545,1090
345,2216
399,1290
2166,1911
389,1490
213,637
1949,152
941,712
914,14
1646,392
1015,1432
2017,2387
359,1214
380,2151
1171,2487
387,2125
1662,146
2036,1969
318,2237
0,665
1340,2207
472,1586
1324,172
355,159
2091,1119
1257,1388
358,1494
490,1313
388,2155
292,1166
1616,1922
358,2339
1463,1120
1579,103
1339,525
2497,2353
1148,574
513,2239
591,1413
2009,536
1055,2235
1522,621
363,2210
484,1226
1541,1906
233,1550
1246,2340
2497,392
759,695
87,342
520,80
825,906
212,2022
668,2021
408,1299
175,69
2043,2436
1266,2311
660,923
755,1533
137,1726
372,1890
429,1337
639,977
269,2040
1387,1253
291,1406
2141,2054
2306,1696
710,1949
2121,546
41,1321
653,1666
1445,2469
1501,1474
487,1216
207,1494
2438,177
2217,940
1310,735
329,2053
288,2186
1677,849
434,2344
1196,1693
683,1569
520,1681
838,805
84,2395
948,1960
497,1419
336,1765
24,1566
1515,509
341,2164
842,631
1399,1068
306,1275
835,823
2210,291
367,2284
1808,700
704,37
268,2103
39,1324
565,948
336,2142
385,1644
2487,278
683,2348
769,1993
302,2158
317,2038
237,364
117,1240
1284,1526
1010,890
369,2089
37,1403
777,167
66,1749
790,183
211,1332
1494,215
492,2103
198,1550
972,1445
1529,1825
1124,1356
2338,1147
1919,2345
256,1285
238,1226
2172,2385
1454,1417
1597,100
1562,454
254,2237
421,1222
1163,1346
825,35
281,2164
185,1992
529,918
1811,1201
1679,1606
200,1200
964,471
892,1341
4,878
57,1211
1562,355
666,622
458,1373
1279,822
2395,306
404,1530
302,2166
287,2062
2445,2145
1271,433
11,1229
770,1130
277,2144
919,1820
178,1500
161,1323
84,1400
1032,154
273,2135
269,2135
1052,2400
347,2166
2077,487
2363,2042
1866,479
1281,1462
267,2162
278,713
423,567
613,286
2358,879
2008,1810
116,2258
149,1404
783,30
281,2023
2195,763
257,1319
1086,1427
1202,55
972,796
1403,1536
374,2171
2269,1258
45,860
178,872
396,11
498,1452
396,1510
220,2211
1669,1806
1988,2425
398,2033
2228,189
393,1568
806,931
2228,1909
359,2130
351,2214
310,2299
1579,629
1380,610
1854,1437
2112,89
1525,665
87,80
518,1724
397,1298
69,1308
2056,1635
345,648
1279,2083
1511,1862
277,2029
202,2122
244,2152
1166,1097
241,2025
2472,2071
1506,2132
1551,724
539,1647
1012,536
0,1303
406,1519
1633,1081
304,2090
1829,2077
698,1080
84,2313
2377,1897
2010,2422
1728,2489
879,1231
383,2107
1653,433
358,1380
2220,971
1606,1967
250,1240
2400,100
2372,18
392,1419
240,1939
2330,318
321,2161
1940,205
859,1493
1117,1070
180,190
742,798
415,1493
288,1612
10,1399
387,2018
245,297
1090,1517
437,314
191,1448
1867,1390
264,2065
221,1378
1246,166
354,2229
305,2118
2047,1305
1977,1555
1971,2413
997,790
353,2145
290,1322
194,2468
295,2155
1184,1153
707,716
1087,2206
184,1319
934,1525
206,76
1096,13
25,1306
133,295
868,2102
2500,1359
279,2145
468,2045
1078,1941
1397,259
1259,1792
1133,1175
605,2084
1773,1669
12,1089
452,1476
1768,2500
1129,1204
200,1840
287,1322
360,2151
1550,623
35,1317
313,2062
2111,2171
2306,218
401,650
1582,822
2255,2337
1448,122
1233,1998
1215,1168
251,2152
1790,2154
17,216
436,1218
961,2245
2117,969
141,824
2047,1401
572,1920
1990,710
60,2047
244,290
279,556
2214,1068
200,1551
266,886
240,1404
2165,2027
2398,61
1239,1552
937,1705
1398,30
366,2
287,1494
421,565
774,2019
241,2094
337,2168
2448,1895
189,1220
829,34
179,836
782,1361
1215,859
1085,1062
392,2069
384,1547
347,1416
1171,785
171,1387
737,1764
478,1245
252,2119
195,1234
857,1262
863,833
266,1217
702,1802
622,1341
128,1375
1065,670
2431,972
307,1287
2126,814
307,2209
1204,255
387,2238
1514,457
1744,1127
202,1426
1559,1814
1604,2208
635,1776
228,2012
541,1918
331,2067
287,2060
808,2477
